addr	timept	g	range
15930	0.0	3.079956054687499e-05	24
15930	4.0	2.975830078125e-05	24
15930	1.0	3.0009765625e-05	24
15930	100000.0	2.8522949218750008e-05	24
15931	0.0	2.6614990234374993e-05	21
15931	1.0	2.7713623046874988e-05	21
15931	0.01	2.6759033203124992e-05	21
15931	100000.0	1.6744384765625e-05	21
15931	0.1	2.816650390625e-05	21
15932	4.0	3.2847900390624986e-05	24
15932	0.01	3.0811767578125e-05	24
15932	0.0	3.059570312499999e-05	24
15932	0.1	2.906616210937499e-05	24
15932	100000.0	3.273193359375e-05	24
15932	1.0	3.3170166015625e-05	24
15933	4.0	1.1707153320312495e-05	9
15933	0.01	1.1664428710937497e-05	9
15933	1.0	1.15960693359375e-05	9
15933	0.1	1.16510009765625e-05	9
15933	100000.0	1.1264648437500003e-05	9
15933	0.0	1.1635131835937496e-05	9
15934	1.0	2.1420898437499993e-05	17
15934	0.0	2.1478271484374993e-05	17
15934	0.1	2.1514892578124992e-05	17
15934	0.01	2.140380859375e-05	17
15934	100000.0	2.3115234375e-05	17
15935	0.0	2.765380859375e-05	22
15935	0.1	2.5380859374999986e-05	22
15935	100000.0	2.6177978515625e-05	22
15935	0.01	2.472900390625e-05	22
15935	1.0	2.6053466796874994e-05	22
15936	1.0	8.776855468749999e-06	6
15936	0.0	7.85064697265625e-06	6
15936	4.0	8.143310546874997e-06	6
15936	0.01	7.794189453124999e-06	6
15936	0.1	7.767333984374997e-06	6
15936	100000.0	8.481445312500003e-06	6
15937	100000.0	2.837524414062498e-06	2
15937	1.0	3.583068847656249e-06	2
15937	0.01	3.649902343749997e-06	2
15937	0.1	3.470458984375e-06	2
15937	0.0	3.57269287109375e-06	2
15937	4.0	3.4402465820312478e-06	2
15938	0.0	1.6455078124999994e-05	13
15938	0.01	1.6459350585937494e-05	13
15938	0.1	1.6131591796874995e-05	13
15938	1.0	1.5967407226562494e-05	13
15938	100000.0	1.6937255859374998e-05	13
15939	100000.0	1.9298095703125e-05	18
15939	0.01	2.4190673828124995e-05	18
15939	1.0	2.38720703125e-05	18
15939	0.1	2.4178466796874993e-05	18
15939	0.0	2.357666015624999e-05	18
15940	4.0	3.066711425781252e-06	2
15940	0.1	3.3380126953125e-06	2
15940	0.0	3.311767578125e-06	2
15940	100000.0	4.3200683593750014e-06	2
15940	0.01	3.285827636718751e-06	2
15940	1.0	3.3386230468749986e-06	2
15941	0.1	3.968994140625e-05	31
15941	1.0	3.9467773437499986e-05	31
15941	0.0	3.945800781249998e-05	31
15941	0.01	3.9284667968749986e-05	31
15941	4.0	4.052978515625e-05	31
15941	100000.0	3.363037109375e-05	31
15942	100000.0	4.3951416015624994e-06	3
15942	0.1	5.721130371093748e-06	3
15942	0.01	5.084838867187499e-06	3
15942	0.0	4.7628784179687504e-06	3
15942	1.0	5.866394042968749e-06	3
15942	4.0	5.764770507812498e-06	3
15943	100000.0	1.7071533203125e-05	15
15943	4.0	1.90380859375e-05	15
15943	0.01	1.9118652343749988e-05	15
15943	1.0	1.9329833984374995e-05	15
15943	0.0	1.986083984374999e-05	15
15943	0.1	1.9298095703125e-05	15
15944	0.01	2.4020996093749995e-05	19
15944	1.0	2.56884765625e-05	19
15944	0.1	2.3585205078124992e-05	19
15944	0.0	2.4349365234374994e-05	19
15944	100000.0	2.673828125e-05	19
15945	1.0	6.349182128906248e-06	6
15945	0.1	6.924438476562497e-06	6
15945	0.01	8.539428710937499e-06	6
15945	0.0	8.510437011718749e-06	6
15945	100000.0	9.428100585937496e-06	6
15945	4.0	6.6589355468749985e-06	6
15946	0.01	1.1374511718749995e-05	9
15946	1.0	1.0520629882812496e-05	9
15946	0.0	1.1373291015624995e-05	9
15946	100000.0	8.443603515625e-06	9
15946	0.1	1.00048828125e-05	9
15947	0.0	6.4260864257812485e-06	5
15947	1.0	5.6823730468749984e-06	5
15947	0.1	8.418884277343747e-06	5
15947	100000.0	1.9081115722656253e-06	5
15947	4.0	6.340637207031248e-06	5
15947	0.01	7.582397460937499e-06	5
15948	1.0	9.465332031249996e-06	5
15948	0.1	6.3653564453124945e-06	5
15948	100000.0	5.383911132812498e-06	5
15948	0.0	6.7266845703124985e-06	5
15948	0.01	6.434020996093748e-06	5
15949	0.0	2.6514892578125e-05	21
15949	0.01	2.6177978515624993e-05	21
15949	1.0	2.437377929687499e-05	21
15949	0.1	2.6210937499999993e-05	21
15949	100000.0	1.9769287109374995e-05	21
15950	0.01	2.3970947265625e-05	18
15950	1.0	2.8944091796874988e-05	18
15950	100000.0	2.757568359375e-05	18
15950	0.1	2.9851074218749987e-05	18
15950	0.0	2.3612060546874995e-05	18
15951	0.0	1.9177246093749995e-05	15
15951	100000.0	6.5765380859375e-06	15
15951	1.0	1.3316650390624996e-05	15
15951	0.01	1.9326171874999995e-05	15
15951	0.1	1.8752441406249994e-05	15
15952	0.0	2.306884765625e-05	18
15952	0.01	2.3107910156249993e-05	18
15952	100000.0	2.438720703125e-05	18
15952	1.0	2.3321533203125e-05	18
15952	0.1	2.3225097656249995e-05	18
15953	4.0	1.1879272460937496e-05	15
15953	1.0	1.2377929687499995e-05	15
15953	100000.0	1.5751953125000005e-05	15
15953	0.01	1.9766845703124995e-05	15
15953	0.0	1.9749755859374995e-05	15
15953	0.1	1.5305175781250002e-05	15
15954	0.0	1.8693542480468743e-06	1
15954	1.0	1.1329650878906247e-06	1
15954	0.1	1.91436767578125e-06	1
15954	0.01	1.9155883789062498e-06	1
15954	100000.0	3.277282714843749e-06	1
15954	4.0	1.2550354003906246e-06	1
15955	0.1	1.2870025634765621e-06	1
15955	0.0	1.5696716308593746e-06	1
15955	1.0	1.3242340087890623e-06	1
15955	4.0	1.2526702880859377e-06	1
15955	100000.0	1.4027404785156243e-06	1
15955	0.01	1.4857482910156254e-06	1
15956	0.0	1.0715332031249996e-05	8
15956	0.01	1.0740356445312498e-05	8
15956	0.1	1.06634521484375e-05	8
15956	100000.0	1.0106201171875004e-05	8
15956	1.0	1.06109619140625e-05	8
15957	0.0	3.050659179687499e-05	24
15957	1.0	3.072998046875e-05	24
15957	0.01	3.0905761718749995e-05	24
15957	100000.0	2.5100097656250006e-05	24
15957	0.1	3.0795898437499994e-05	24
15958	1.0	1.3411865234374996e-05	10
15958	0.1	1.3290405273437497e-05	10
15958	100000.0	2.0081787109375e-05	10
15958	0.01	1.3245239257812495e-05	10
15958	0.0	1.3409423828125e-05	10
15959	100000.0	1.4090576171875e-05	6
15959	0.0	8.449401855468747e-06	6
15959	0.1	8.518066406249998e-06	6
15959	0.01	8.7213134765625e-06	6
15959	1.0	7.835693359375e-06	6
15960	4.0	6.1968994140625e-06	3
15960	0.1	4.4772338867187485e-06	3
15960	100000.0	4.539184570312501e-06	3
15960	0.01	4.3179321289062484e-06	3
15960	1.0	5.418701171874998e-06	3
15960	0.0	4.6331787109375e-06	3
15961	0.1	3.184692382812499e-05	25
15961	1.0	3.1647949218749985e-05	25
15961	0.0	3.1392822265624994e-05	25
15961	4.0	3.0755615234374994e-05	25
15961	100000.0	2.87890625e-05	25
15961	0.01	3.172119140624999e-05	25
15962	0.01	3.4685058593749994e-05	28
15962	0.1	3.461303710937499e-05	28
15962	0.0	3.5296630859374995e-05	28
15962	100000.0	3.3103027343750004e-05	28
15962	1.0	3.501831054687499e-05	28
15962	4.0	3.4785156249999985e-05	28
15963	4.0	4.527893066406248e-06	3
15963	0.1	4.1308593749999986e-06	3
15963	1.0	4.573974609375e-06	3
15963	0.01	4.63836669921875e-06	3
15963	0.0	4.754638671874998e-06	3
15963	100000.0	4.8300170898437515e-06	3
15964	1.0	1.67010498046875e-05	13
15964	0.1	1.5819091796874998e-05	13
15964	100000.0	1.6334838867187505e-05	13
15964	0.01	1.7378540039062496e-05	13
15964	0.0	1.7454223632812493e-05	13
15964	4.0	1.638671875e-05	13
15965	100000.0	1.4955444335937503e-05	27
15965	0.0	3.4073486328124985e-05	27
15965	0.1	3.2279052734375e-05	27
15965	1.0	3.3073730468749995e-05	27
15965	0.01	3.2917480468749995e-05	27
15966	0.01	1.5515747070312493e-05	12
15966	0.1	1.5675659179687493e-05	12
15966	4.0	1.52001953125e-05	12
15966	1.0	1.5108032226562493e-05	12
15966	0.0	1.5650634765624995e-05	12
15966	100000.0	1.5560302734375e-05	12
15967	0.0	1.913330078125e-05	15
15967	0.01	1.9481201171874994e-05	15
15967	0.1	1.99755859375e-05	15
15967	100000.0	1.976318359375e-05	15
15967	1.0	1.7756347656249994e-05	15
15968	100000.0	1.2274780273437496e-05	15
15968	0.1	1.5233154296875007e-05	15
15968	1.0	2.0985107421875e-05	15
15968	0.01	1.6878662109374994e-05	15
15968	0.0	1.90771484375e-05	15
15969	1.0	1.7069091796874998e-05	14
15969	100000.0	1.6394653320312498e-05	14
15969	0.1	1.7938232421875e-05	14
15969	0.0	1.782836914062499e-05	14
15969	0.01	1.744384765625e-05	14
15970	0.0	2.1562194824218744e-06	1
15970	100000.0	3.094177246093749e-06	1
15970	4.0	2.792510986328125e-06	1
15970	0.01	1.8955993652343747e-06	1
15970	0.1	1.8981933593749995e-06	1
15970	1.0	2.3204040527343743e-06	1
15971	100000.0	3.585571289062501e-05	29
15971	4.0	3.726806640624998e-05	29
15971	0.1	3.6342773437499985e-05	29
15971	0.0	3.6669921874999986e-05	29
15971	1.0	3.739990234375e-05	29
15971	0.01	3.666748046874999e-05	29
15972	4.0	5.784301757812499e-06	4
15972	0.0	6.141967773437497e-06	4
15972	0.1	5.444335937499998e-06	4
15972	100000.0	1.13812255859375e-05	4
15972	0.01	6.1981201171874975e-06	4
15972	1.0	5.536499023437498e-06	4
15973	100000.0	7.550048828124997e-06	9
15973	0.1	1.0258178710937496e-05	9
15973	0.01	1.0483398437499996e-05	9
15973	1.0	9.6612548828125e-06	9
15973	0.0	1.1844482421875e-05	9
15973	4.0	1.15533447265625e-05	9
15974	0.01	1.1827392578124995e-05	9
15974	100000.0	1.35076904296875e-05	9
15974	0.0	1.19134521484375e-05	9
15974	1.0	1.3022460937499996e-05	9
15974	0.1	1.1201782226562497e-05	9
15975	0.0	1.7379760742187493e-05	13
15975	4.0	1.7307128906249995e-05	13
15975	0.01	1.7365112304687492e-05	13
15975	1.0	1.7312011718749993e-05	13
15975	100000.0	1.809326171875e-05	13
15975	0.1	1.7341918945312493e-05	13
15976	4.0	4.8321533203124986e-06	3
15976	100000.0	4.0097045898437485e-06	3
15976	1.0	4.898681640624998e-06	3
15976	0.1	5.673217773437498e-06	3
15976	0.01	5.119628906249998e-06	3
15976	0.0	4.383850097656248e-06	3
15977	100000.0	2.2428894042968756e-06	0
15977	0.01	7.773590087890624e-07	0
15977	0.1	7.72323608398437e-07	0
15977	4.0	1.2133026123046871e-06	0
15977	1.0	7.347106933593743e-07	0
15977	0.0	8.388519287109372e-07	0
15978	1.0	2.0491943359375e-05	11
15978	100000.0	1.4100341796875004e-05	11
15978	0.0	1.4045410156249998e-05	11
15978	0.01	1.4583129882812493e-05	11
15978	4.0	2.0521240234375e-05	11
15978	0.1	1.4483642578124994e-05	11
15979	0.01	7.963256835937495e-06	10
15979	0.1	1.20306396484375e-05	10
15979	0.0	1.2671508789062498e-05	10
15979	1.0	1.21343994140625e-05	10
15979	100000.0	1.0731811523437503e-05	10
15980	0.1	1.6317749023437495e-05	9
15980	1.0	1.61859130859375e-05	9
15980	100000.0	1.43792724609375e-05	9
15980	0.0	1.1741943359374996e-05	9
15980	0.01	1.1826171874999998e-05	9
15981	0.1	2.3448486328124995e-05	19
15981	0.01	2.4730224609374992e-05	19
15981	0.0	2.474609374999999e-05	19
15981	1.0	2.014892578125e-05	19
15981	100000.0	1.98779296875e-05	19
15982	0.01	3.7536621093749986e-05	29
15982	100000.0	3.7355957031250015e-05	29
15982	1.0	3.768310546874998e-05	29
15982	4.0	3.7197265624999985e-05	29
15982	0.0	3.7434082031249985e-05	29
15982	0.1	3.722167968749999e-05	29
15983	100000.0	1.50543212890625e-05	12
15983	1.0	1.6437988281249993e-05	12
15983	0.1	1.5866088867187494e-05	12
15983	0.01	1.6259155273437494e-05	12
15983	0.0	1.6008911132812495e-05	12
15984	1.0	8.510437011718749e-06	6
15984	100000.0	2.513732910156251e-06	6
15984	0.1	8.666992187499998e-06	6
15984	0.01	7.885131835937497e-06	6
15984	0.0	8.359374999999997e-06	6
15984	4.0	4.0936279296874994e-06	6
15985	4.0	4.609985351562498e-06	3
15985	0.1	4.130249023437499e-06	3
15985	0.01	4.312438964843749e-06	3
15985	0.0	4.956970214843749e-06	3
15985	1.0	3.5687255859374984e-06	3
15985	100000.0	1.3876342773437503e-06	3
15986	0.01	2.0006103515624994e-05	16
15986	0.1	2.0296630859375e-05	16
15986	100000.0	1.64312744140625e-05	16
15986	0.0	2.0152587890625e-05	16
15986	1.0	2.083251953124999e-05	16
15987	0.1	9.517211914062497e-06	7
15987	0.01	9.223632812499997e-06	7
15987	1.0	8.604736328124996e-06	7
15987	100000.0	7.076416015625002e-06	7
15987	0.0	9.080200195312497e-06	7
15987	4.0	8.015747070312497e-06	7
15988	100000.0	4.564514160156251e-06	8
15988	1.0	9.195556640624998e-06	8
15988	0.1	9.890747070312497e-06	8
15988	0.01	1.0495605468749997e-05	8
15988	0.0	1.0279541015625e-05	8
15990	0.0	3.532958984374999e-05	28
15990	100000.0	3.189208984375e-05	28
15990	0.1	3.458740234374999e-05	28
15990	1.0	3.4165039062499995e-05	28
15990	0.01	3.518310546875e-05	28
15991	100000.0	2.2860107421875e-05	18
15991	4.0	1.9598388671875e-05	18
15991	0.01	2.28271484375e-05	18
15991	1.0	2.113525390625e-05	18
15991	0.0	2.29150390625e-05	18
15991	0.1	2.093994140625e-05	18
15992	100000.0	2.4739990234375e-05	19
15992	0.1	2.4588623046875e-05	19
15992	1.0	2.250976562499999e-05	19
15992	4.0	2.252197265625e-05	19
15992	0.0	2.4541015624999993e-05	19
15992	0.01	2.3992919921874994e-05	19
15993	0.01	3.4317626953124985e-05	27
15993	1.0	3.337402343749999e-05	27
15993	0.0	3.419311523437499e-05	27
15993	100000.0	3.364013671875e-05	27
15993	0.1	3.4271240234374986e-05	27
15993	4.0	3.425048828125e-05	27
15994	1.0	3.413330078124999e-05	27
15994	0.1	3.3687744140624986e-05	27
15994	100000.0	3.15625e-05	27
15994	0.0	3.4197998046874994e-05	27
15994	0.01	3.453857421875e-05	27
15995	0.0	1.4849853515624994e-05	11
15995	0.01	1.4635009765624994e-05	11
15995	0.1	1.4997558593749996e-05	11
15995	100000.0	1.47625732421875e-05	11
15995	1.0	1.4645385742187495e-05	11
15996	0.0	2.9744873046874993e-05	23
15996	1.0	2.9705810546874995e-05	23
15996	4.0	2.984252929687499e-05	23
15996	0.01	2.9862060546874988e-05	23
15996	0.1	2.9351806640625006e-05	23
15996	100000.0	2.6630859375000006e-05	23
15997	100000.0	2.8814697265625e-05	26
15997	1.0	3.2907714843749985e-05	26
15997	0.0	3.3620605468749986e-05	26
15997	0.1	3.3363037109374986e-05	26
15997	0.01	3.3459472656249994e-05	26
15998	100000.0	2.316650390625e-05	18
15998	0.01	2.287353515625e-05	18
15998	1.0	2.2933349609375e-05	18
15998	0.1	2.258056640625e-05	18
15998	0.0	2.325805664062499e-05	18
15999	100000.0	1.9688720703125e-05	15
15999	0.01	1.879638671875e-05	15
15999	0.0	1.8944091796875e-05	15
15999	1.0	1.7930908203125006e-05	15
15999	0.1	1.85498046875e-05	15
16000	1.0	1.1067504882812498e-05	10
16000	100000.0	1.24853515625e-05	10
16000	0.01	1.47076416015625e-05	10
16000	0.0	1.3363647460937495e-05	10
16000	0.1	1.16412353515625e-05	10
16001	1.0	3.2321777343749995e-05	25
16001	100000.0	3.1053466796875e-05	25
16001	0.1	3.224365234375e-05	25
16001	0.01	3.2468261718749986e-05	25
16001	0.0	3.236938476562499e-05	25
16002	4.0	6.5505981445312485e-06	5
16002	0.1	6.585083007812498e-06	5
16002	1.0	6.641845703125e-06	5
16002	0.0	6.4379882812499986e-06	5
16002	100000.0	3.0532836914062513e-06	5
16002	0.01	6.461181640624998e-06	5
16003	100000.0	2.2878417968750007e-05	19
16003	0.01	2.444458007812499e-05	19
16003	0.1	2.4659423828125e-05	19
16003	4.0	2.604736328125e-05	19
16003	1.0	2.5313720703124993e-05	19
16003	0.0	2.4643554687499994e-05	19
16004	100000.0	4.920654296875e-06	6
16004	0.01	8.199157714843749e-06	6
16004	0.0	8.2574462890625e-06	6
16004	1.0	8.977661132812497e-06	6
16004	0.1	8.998718261718747e-06	6
16005	0.1	2.3330078125000005e-05	17
16005	0.0	2.2476806640624995e-05	17
16005	0.01	2.2628173828124994e-05	17
16005	1.0	2.1793212890624993e-05	17
16005	100000.0	1.6169433593750006e-05	17
16005	4.0	2.0726318359375e-05	17
16006	1.0	3.8811035156249986e-05	31
16006	0.1	3.933593749999999e-05	31
16006	100000.0	3.4910888671875e-05	31
16006	0.0	3.904541015624999e-05	31
16006	0.01	3.938232421875e-05	31
16007	1.0	2.9871826171874995e-05	22
16007	0.0	2.8255615234374994e-05	22
16007	0.1	2.8820800781249994e-05	22
16007	0.01	2.8098144531249993e-05	22
16007	100000.0	2.9189453125000007e-05	22
16008	0.1	6.186828613281248e-06	5
16008	100000.0	4.145202636718752e-06	5
16008	4.0	8.7005615234375e-06	5
16008	0.01	6.196289062499998e-06	5
16008	1.0	6.792602539062502e-06	5
16008	0.0	6.7395019531249986e-06	5
16009	4.0	8.6065673828125e-06	5
16009	0.0	6.4862060546874985e-06	5
16009	0.01	8.010864257812497e-06	5
16009	0.1	7.235107421874997e-06	5
16009	1.0	6.3378906249999976e-06	5
16009	100000.0	8.618164062500001e-06	5
16010	100000.0	2.6243896484375005e-05	20
16010	1.0	2.644531249999999e-05	20
16010	0.01	2.664550781249999e-05	20
16010	0.1	2.6964111328125e-05	20
16010	0.0	2.619873046875e-05	20
16011	100000.0	2.9910888671875007e-05	24
16011	0.01	2.8593749999999987e-05	24
16011	0.1	3.0441894531249995e-05	24
16011	1.0	3.150634765625e-05	24
16011	0.0	3.0853271484375e-05	24
16012	0.0	3.801269531249999e-05	30
16012	100000.0	3.79931640625e-05	30
16012	0.1	3.710693359375e-05	30
16012	0.01	3.772949218749999e-05	30
16012	1.0	3.788330078124999e-05	30
16013	100000.0	1.9002685546875e-05	15
16013	0.0	1.9414062499999995e-05	15
16013	0.01	1.894409179687499e-05	15
16013	1.0	1.8587646484375e-05	15
16013	0.1	1.8646240234375e-05	15
16014	1.0	2.5714111328124994e-05	21
16014	100000.0	2.51171875e-05	21
16014	0.0	2.6273193359374994e-05	21
16014	0.1	2.568481445312499e-05	21
16014	0.01	2.613037109374999e-05	21
16014	4.0	2.5682373046875e-05	21
16015	1.0	3.796142578125e-05	30
16015	0.01	3.749023437499999e-05	30
16015	0.0	3.753662109375e-05	30
16015	0.1	3.702880859375e-05	30
16015	100000.0	3.5692138671875e-05	30
16016	1.0	4.09332275390625e-06	3
16016	0.0	4.02191162109375e-06	3
16016	0.1	4.3002319335937485e-06	3
16016	100000.0	2.7975463867187505e-06	3
16016	4.0	4.147644042968748e-06	3
16016	0.01	4.1357421875e-06	3
16017	100000.0	1.0322875976562504e-05	10
16017	1.0	1.2752685546875004e-05	10
16017	0.0	1.31011962890625e-05	10
16017	0.01	1.3341674804687495e-05	10
16017	0.1	1.2642211914062495e-05	10
16018	0.01	1.4338378906249994e-05	15
16018	0.1	1.2712402343749993e-05	15
16018	0.0	1.9752197265624994e-05	15
16018	1.0	1.3288574218749993e-05	15
16018	4.0	1.4058837890624994e-05	15
16018	100000.0	1.12799072265625e-05	15
16019	100000.0	1.148193359375e-05	7
16019	0.1	8.641967773437496e-06	7
16019	1.0	9.167480468749997e-06	7
16019	0.0	9.393920898437498e-06	7
16019	0.01	9.7235107421875e-06	7
16020	0.1	1.5143432617187493e-05	12
16020	0.0	1.564453125e-05	12
16020	100000.0	1.1541748046875e-05	12
16020	0.01	1.650634765625e-05	12
16020	1.0	1.7213745117187493e-05	12
16021	0.0	1.832763671875e-05	14
16021	0.1	2.1683349609374988e-05	14
16021	0.01	2.177734374999999e-05	14
16021	100000.0	1.9250488281250008e-05	14
16021	4.0	1.6645507812499994e-05	14
16021	1.0	1.6575927734374992e-05	14
16022	0.1	2.373291015625e-05	19
16022	0.0	2.414184570312499e-05	19
16022	100000.0	2.4339599609375e-05	19
16022	1.0	2.3803710937499994e-05	19
16022	0.01	2.41650390625e-05	19
16023	1.0	3.28076171875e-05	23
16023	0.1	2.9923095703124995e-05	23
16023	4.0	3.447753906249999e-05	23
16023	0.0	2.9127197265624995e-05	23
16023	100000.0	2.7851562500000007e-05	23
16023	0.01	2.910888671875e-05	23
16024	0.0	3.1867675781249995e-05	25
16024	1.0	3.0338134765625e-05	25
16024	4.0	3.0386962890624995e-05	25
16024	100000.0	3.1043701171875e-05	25
16024	0.01	3.138916015625e-05	25
16024	0.1	3.058837890625e-05	25
16025	1.0	1.08380126953125e-05	8
16025	0.0	1.0626831054687498e-05	8
16025	0.01	1.0353393554687497e-05	8
16025	100000.0	1.15521240234375e-05	8
16025	0.1	1.0557861328124996e-05	8
16026	0.1	1.412124633789062e-06	1
16026	0.0	1.949615478515625e-06	1
16026	4.0	2.7375793457031244e-06	1
16026	0.01	1.8328857421875e-06	1
16026	1.0	2.0726776123046872e-06	1
16026	100000.0	2.319793701171875e-06	1
16027	0.01	3.4598388671875e-05	27
16027	100000.0	3.2714843750000016e-05	27
16027	1.0	3.5524902343749987e-05	27
16027	0.0	3.467407226562499e-05	27
16027	0.1	3.60107421875e-05	27
16028	0.1	2.6124267578125e-05	18
16028	0.01	2.2960205078125e-05	18
16028	100000.0	2.4566650390625e-05	18
16028	0.0	2.3636474609375e-05	18
16028	1.0	2.661865234375e-05	18
16029	0.1	1.3179016113281246e-06	0
16029	0.0	1.1633300781249998e-06	0
16029	1.0	1.1844635009765623e-06	0
16029	0.01	1.2082672119140624e-06	0
16029	100000.0	3.1634521484375e-06	0
16029	4.0	1.2115478515624998e-06	0
16030	1.0	3.495849609375e-05	28
16030	4.0	3.436401367187499e-05	28
16030	0.0	3.565673828124999e-05	28
16030	100000.0	3.408447265625e-05	28
16030	0.1	3.4642333984375e-05	28
16030	0.01	3.540649414062499e-05	28
16031	0.01	2.8272705078124988e-05	22
16031	0.1	2.8724365234375e-05	22
16031	0.0	2.812255859375e-05	22
16031	4.0	2.7381591796874994e-05	22
16031	1.0	2.8117675781249995e-05	22
16031	100000.0	2.8565673828125013e-05	22
16032	100000.0	1.8501281738281245e-06	3
16032	0.0	3.7915039062499984e-06	3
16032	0.1	3.15399169921875e-06	3
16032	0.01	3.7915039062499984e-06	3
16032	4.0	9.91058349609375e-07	3
16032	1.0	2.0916748046874997e-06	3
16033	1.0	2.3658447265625e-05	19
16033	0.0	2.4157714843749992e-05	19
16033	0.1	2.297729492187499e-05	19
16033	0.01	2.3476562499999992e-05	19
16033	100000.0	2.432373046875e-05	19
16034	0.01	1.4064941406249994e-05	11
16034	0.1	1.2106323242187497e-05	11
16034	0.0	1.4077758789062496e-05	11
16034	1.0	1.65093994140625e-05	11
16034	100000.0	1.4697265625000006e-05	11
16035	100000.0	2.7854003906250013e-05	24
16035	1.0	2.9598388671875e-05	24
16035	0.0	3.0722656249999995e-05	24
16035	0.1	2.939208984374999e-05	24
16035	0.01	3.2855224609374986e-05	24
16036	1.0	2.834106445312499e-05	22
16036	100000.0	2.5699462890625006e-05	22
16036	0.1	2.759643554687499e-05	22
16036	0.01	2.760009765624999e-05	22
16036	0.0	2.7722167968749993e-05	22
16037	0.1	1.4490966796874996e-05	12
16037	100000.0	1.29876708984375e-05	12
16037	0.0	1.556396484375e-05	12
16037	0.01	1.6709594726562494e-05	12
16037	1.0	1.59417724609375e-05	12
16038	0.01	3.476318359374999e-05	27
16038	1.0	3.488525390624999e-05	27
16038	0.1	3.487182617187499e-05	27
16038	0.0	3.476318359374999e-05	27
16038	100000.0	2.9547119140625e-05	27
16040	0.1	8.8079833984375e-06	7
16040	4.0	8.685302734374997e-06	7
